InstCat,AUN,InstName,CountyName,FundCode,RollupFundCode,AccountCode,Rollup1AccountCode,Rollup2AccountCode,Rollup3AccountCode,ProgramCode,Amount1,Amount2,Amount3,TotalAmount
01,101260303,Albert Gallatin Area SD,Fayette,10,,6111,6000,6100,6110,,8999780.87,,,8999780.87
01,101260303,Albert Gallatin Area SD,Fayette,10,,6113,6000,6100,6110,,10381.25,,,10381.25
01,101260303,Albert Gallatin Area SD,Fayette,10,,6114,6000,6100,6110,,8888.29,,,8888.29
01,101260303,Albert Gallatin Area SD,Fayette,10,,6120,6000,,,,27264.7,,,27264.7
01,101260303,Albert Gallatin Area SD,Fayette,10,,6141,6000,6100,6140,,27264.7,,,27264.7
01,101260303,Albert Gallatin Area SD,Fayette,10,,6143,6000,6100,6140,,28168.87,,,28168.87
01,101260303,Albert Gallatin Area SD,Fayette,10,,6151,6000,6100,6150,,2210922.58,,,2210922.58
01,101260303,Albert Gallatin Area SD,Fayette,10,,6153,6000,6100,6150,,283609.94,,,283609.94
01,101260303,Albert Gallatin Area SD,Fayette,10,,6411,6000,6400,6410,,1354495.45,,,1354495.45
01,101260303,Albert Gallatin Area SD,Fayette,10,,6420,6000,6400,,,4213.01,,,4213.01
01,101260303,Albert Gallatin Area SD,Fayette,10,,6440,6000,6400,,,4212.99,,,4212.99
01,101260303,Albert Gallatin Area SD,Fayette,10,,6451,6000,6400,6450,,225.94,,,225.94
01,101260303,Albert Gallatin Area SD,Fayette,10,,6500,6000,,,,569538.49,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6700,6000,,,,42327,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6832,6000,6800,6830,,823386.3,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6839,6000,6800,6830,,76182.83,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6910,6000,6900,,,404258.67,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6920,6000,6900,,,47339.57,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6941,6000,6900,6940,,18774.56,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6942,6000,6900,6940,,840,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6962,6000,6900,6960,,16550.97,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6991,6000,6900,6990,,105876.88,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,6999,6000,6900,6990,,23221.49,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7111,7000,7100,7110,,25056195.09,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7112,7000,7100,7110,,1056982.36,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7120,7000,7100,,,650529.18,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7160,7000,7100,,,140876.03,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7271,7000,7200,7270,,3393457.7,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7311,7000,7300,7310,,2256396.38,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7312,7000,7300,7310,,33495,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7320,7000,7300,,,1324072.62,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7330,7000,7300,,,61194.96,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7340,7000,7300,,,1033819.38,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7362,7000,7300,7360,,148492.95,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7505,7000,7500,,,821655,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,7820,7000,7800,,,5348339.28,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8514,8000,8500,8510,,1557456.9,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8515,8000,8500,8510,,161544.46,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8517,8000,8500,8510,,120707.13,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8743,8000,8700,,,1453331.56,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8744,8000,8700,,,3025930.11,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8751,8000,8700,,,320572.15,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8752,8000,8700,,,26634.94,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8755,8000,8700,,,47194.96,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8810,8000,8800,,,193043.28,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,8820,8000,8800,,,1295.57,,,
01,101260303,Albert Gallatin Area SD,Fayette,10,,9400,9000,,,,41345.06,,,
01,101260303,Albert Gallatin Area SD,Fayette,32,30,6500,6000,,,,96.7,,,
01,101260303,Albert Gallatin Area SD,Fayette,39,30,6500,6000,,,,59764.81,,,
01,101260303,Albert Gallatin Area SD,Fayette,39,30,6991,6000,6900,6990,,3128.66,,,
01,101260303,Albert Gallatin Area SD,Fayette,39,30,9310,9000,9300,,,35000,,,
01,101260303,Albert Gallatin Area SD,Fayette,40,,6500,6000,,,,909.79,,,
01,101260303,Albert Gallatin Area SD,Fayette,40,,9310,9000,9300,,,4155900.73,,,
01,101260803,Brownsville Area SD,Fayette,10,,6111,6000,6100,6110,,5040185.25,,,5040185.25
01,101260803,Brownsville Area SD,Fayette,10,,6113,6000,6100,6110,,6467.75,,,6467.75
01,101260803,Brownsville Area SD,Fayette,10,,6114,6000,6100,6110,,7551.22,,,7551.22
01,101260803,Brownsville Area SD,Fayette,10,,6120,6000,,,,11270.4,,,11270.4
01,101260803,Brownsville Area SD,Fayette,10,,6141,6000,6100,6140,,11270.4,,,11270.4
01,101260803,Brownsville Area SD,Fayette,10,,6143,6000,6100,6140,,17337.95,,,17337.95
01,101260803,Brownsville Area SD,Fayette,10,,6151,6000,6100,6150,,1021258.5,,,1021258.5
01,101260803,Brownsville Area SD,Fayette,10,,6153,6000,6100,6150,,96611.38,,,96611.38
01,101260803,Brownsville Area SD,Fayette,10,,6411,6000,6400,6410,,678381.52,,,678381.52
01,101260803,Brownsville Area SD,Fayette,10,,6420,6000,6400,,,73.5,,,73.5
01,101260803,Brownsville Area SD,Fayette,10,,6440,6000,6400,,,398.65,,,398.65
01,101260803,Brownsville Area SD,Fayette,10,,6451,6000,6400,6450,,56396.19,,,56396.19
01,101260803,Brownsville Area SD,Fayette,10,,6500,6000,,,,83424.25,,,
01,101260803,Brownsville Area SD,Fayette,10,,6700,6000,,,,31541.3,,,
01,101260803,Brownsville Area SD,Fayette,10,,6831,6000,6800,6830,,108531.22,,,
01,101260803,Brownsville Area SD,Fayette,10,,6832,6000,6800,6830,,432442,,,
01,101260803,Brownsville Area SD,Fayette,10,,6910,6000,6900,,,1300,,,
01,101260803,Brownsville Area SD,Fayette,10,,6920,6000,6900,,,64442.3,,,
01,101260803,Brownsville Area SD,Fayette,10,,6942,6000,6900,6940,,750,,,
01,101260803,Brownsville Area SD,Fayette,10,,6991,6000,6900,6990,,39490.78,,,
01,101260803,Brownsville Area SD,Fayette,10,,6992,6000,6900,6990,,5688.59,,,
01,101260803,Brownsville Area SD,Fayette,10,,6999,6000,6900,6990,,17165.64,,,
01,101260803,Brownsville Area SD,Fayette,10,,7111,7000,7100,7110,,14053749.86,,,
01,101260803,Brownsville Area SD,Fayette,10,,7112,7000,7100,7110,,567172.36,,,
01,101260803,Brownsville Area SD,Fayette,10,,7120,7000,7100,,,565743.36,,,
01,101260803,Brownsville Area SD,Fayette,10,,7160,7000,7100,,,55966,,,
01,101260803,Brownsville Area SD,Fayette,10,,7250,7000,7200,,,80,,,
01,101260803,Brownsville Area SD,Fayette,10,,7271,7000,7200,7270,,1752341.9,,,
01,101260803,Brownsville Area SD,Fayette,10,,7311,7000,7300,7310,,1618079.58,,,
01,101260803,Brownsville Area SD,Fayette,10,,7312,7000,7300,7310,,31955,,,
01,101260803,Brownsville Area SD,Fayette,10,,7320,7000,7300,,,797728.02,,,
01,101260803,Brownsville Area SD,Fayette,10,,7330,7000,7300,,,29449.39,,,
01,101260803,Brownsville Area SD,Fayette,10,,7340,7000,7300,,,422718.52,,,
01,101260803,Brownsville Area SD,Fayette,10,,7361,7000,7300,7360,,145715.02,,,
01,101260803,Brownsville Area SD,Fayette,10,,7505,7000,7500,,,412719,,,
01,101260803,Brownsville Area SD,Fayette,10,,7820,7000,7800,,,2848867.23,,,
01,101260803,Brownsville Area SD,Fayette,10,,8514,8000,8500,8510,,1667706.42,,,
01,101260803,Brownsville Area SD,Fayette,10,,8515,8000,8500,8510,,60070.58,,,
01,101260803,Brownsville Area SD,Fayette,10,,8517,8000,8500,8510,,46509.84,,,
01,101260803,Brownsville Area SD,Fayette,10,,8742,8000,8700,,,14776.19,,,
01,101260803,Brownsville Area SD,Fayette,10,,8743,8000,8700,,,161464.69,,,
01,101260803,Brownsville Area SD,Fayette,10,,8744,8000,8700,,,1421972.39,,,
01,101260803,Brownsville Area SD,Fayette,10,,8751,8000,8700,,,53692.87,,,
01,101260803,Brownsville Area SD,Fayette,10,,8752,8000,8700,,,10738.56,,,
01,101260803,Brownsville Area SD,Fayette,10,,8753,8000,8700,,,10738.77,,,
01,101260803,Brownsville Area SD,Fayette,10,,8754,8000,8700,,,20155.52,,,
01,101260803,Brownsville Area SD,Fayette,10,,8755,8000,8700,,,3280.08,,,
01,101260803,Brownsville Area SD,Fayette,10,,8810,8000,8800,,,85000,,,
01,101260803,Brownsville Area SD,Fayette,10,,8820,8000,8800,,,16516.29,,,
01,101260803,Brownsville Area SD,Fayette,21,20,6500,6000,,,,199,,,
01,101260803,Brownsville Area SD,Fayette,21,20,6700,6000,,,,72064,,,
01,101260803,Brownsville Area SD,Fayette,39,30,6500,6000,,,,11422.14,,,
01,101260803,Brownsville Area SD,Fayette,90,,6500,6000,,,,333,,,
01,101261302,Connellsville Area SD,Fayette,10,,6111,6000,6100,6110,,13594553.61,,,13594553.61
01,101261302,Connellsville Area SD,Fayette,10,,6113,6000,6100,6110,,18352.28,,,18352.28
01,101261302,Connellsville Area SD,Fayette,10,,6114,6000,6100,6110,,51618.56,,,51618.56
01,101261302,Connellsville Area SD,Fayette,10,,6151,6000,6100,6150,,3108022.1,,,3108022.1
01,101261302,Connellsville Area SD,Fayette,10,,6153,6000,6100,6150,,485835.83,,,485835.83
01,101261302,Connellsville Area SD,Fayette,10,,6411,6000,6400,6410,,1536931.37,,,1536931.37
01,101261302,Connellsville Area SD,Fayette,10,,6451,6000,6400,6450,,48797.41,,,48797.41
01,101261302,Connellsville Area SD,Fayette,10,,6500,6000,,,,513914.86,,,
01,101261302,Connellsville Area SD,Fayette,10,,6700,6000,,,,113023,,,
01,101261302,Connellsville Area SD,Fayette,10,,6832,6000,6800,6830,,1121687,,,
01,101261302,Connellsville Area SD,Fayette,10,,6910,6000,6900,,,147642.79,,,
01,101261302,Connellsville Area SD,Fayette,10,,6920,6000,6900,,,13201.03,,,
01,101261302,Connellsville Area SD,Fayette,10,,6941,6000,6900,6940,,9181.98,,,
01,101261302,Connellsville Area SD,Fayette,10,,6942,6000,6900,6940,,1320,,,
01,101261302,Connellsville Area SD,Fayette,10,,6944,6000,6900,6940,,256569.98,,,
01,101261302,Connellsville Area SD,Fayette,10,,6949,6000,6900,6940,,7540,,,
01,101261302,Connellsville Area SD,Fayette,10,,6991,6000,6900,6990,,79941.65,,,
01,101261302,Connellsville Area SD,Fayette,10,,6992,6000,6900,6990,,9699.02,,,
01,101261302,Connellsville Area SD,Fayette,10,,6999,6000,6900,6990,,71488.02,,,
01,101261302,Connellsville Area SD,Fayette,10,,7111,7000,7100,7110,,32590851.72,,,
01,101261302,Connellsville Area SD,Fayette,10,,7112,7000,7100,7110,,1255803.61,,,
01,101261302,Connellsville Area SD,Fayette,10,,7120,7000,7100,,,878647.7,,,
01,101261302,Connellsville Area SD,Fayette,10,,7160,7000,7100,,,13488.79,,,
01,101261302,Connellsville Area SD,Fayette,10,,7271,7000,7200,7270,,5277749.41,,,
01,101261302,Connellsville Area SD,Fayette,10,,7311,7000,7300,7310,,4220197.86,,,
01,101261302,Connellsville Area SD,Fayette,10,,7312,7000,7300,7310,,93940,,,
01,101261302,Connellsville Area SD,Fayette,10,,7320,7000,7300,,,2211253.04,,,
01,101261302,Connellsville Area SD,Fayette,10,,7330,7000,7300,,,81091.93,,,
01,101261302,Connellsville Area SD,Fayette,10,,7340,7000,7300,,,1844325.59,,,
01,101261302,Connellsville Area SD,Fayette,10,,7362,7000,7300,7360,,147314.53,,,
01,101261302,Connellsville Area SD,Fayette,10,,7505,7000,7500,,,1050159,,,
01,101261302,Connellsville Area SD,Fayette,10,,7820,7000,7800,,,6788832.27,,,
01,101261302,Connellsville Area SD,Fayette,10,,8190,8000,8100,,,56337.78,,,
01,101261302,Connellsville Area SD,Fayette,10,,8514,8000,8500,8510,,1884344.89,,,
01,101261302,Connellsville Area SD,Fayette,10,,8515,8000,8500,8510,,179608.33,,,
01,101261302,Connellsville Area SD,Fayette,10,,8517,8000,8500,8510,,120965.44,,,
01,101261302,Connellsville Area SD,Fayette,10,,8743,8000,8700,,,254421,,,
01,101261302,Connellsville Area SD,Fayette,10,,8744,8000,8700,,,5013600.73,,,
01,101261302,Connellsville Area SD,Fayette,10,,8749,8000,8700,,,17253.58,,,
01,101261302,Connellsville Area SD,Fayette,10,,8751,8000,8700,,,244976.92,,,
01,101261302,Connellsville Area SD,Fayette,10,,8752,8000,8700,,,78881,,,
01,101261302,Connellsville Area SD,Fayette,10,,8753,8000,8700,,,18494.12,,,
01,101261302,Connellsville Area SD,Fayette,10,,8754,8000,8700,,,58055,,,
01,101261302,Connellsville Area SD,Fayette,10,,8755,8000,8700,,,52026.14,,,
01,101261302,Connellsville Area SD,Fayette,10,,8820,8000,8800,,,24276.29,,,
01,101261302,Connellsville Area SD,Fayette,10,,9990,9000,9900,,,434039.59,,,
01,101261302,Connellsville Area SD,Fayette,39,30,6500,6000,,,,42309.57,,,
01,101261302,Connellsville Area SD,Fayette,39,30,6991,6000,6900,6990,,6994.1,,,
01,101261302,Connellsville Area SD,Fayette,39,30,9310,9000,9300,,,679906.36,,,
01,101261302,Connellsville Area SD,Fayette,40,,9310,9000,9300,,,8094060.6,,,
01,101262903,Frazier SD,Fayette,10,,6111,6000,6100,6110,,5540260.41,,,5540260.41
01,101262903,Frazier SD,Fayette,10,,6113,6000,6100,6110,,6659.91,,,6659.91
01,101262903,Frazier SD,Fayette,10,,6114,6000,6100,6110,,1330.08,,,1330.08
01,101262903,Frazier SD,Fayette,10,,6120,6000,,,,16840,,,16840
01,101262903,Frazier SD,Fayette,10,,6141,6000,6100,6140,,16840,,,16840
01,101262903,Frazier SD,Fayette,10,,6143,6000,6100,6140,,6668.63,,,6668.63
01,101262903,Frazier SD,Fayette,10,,6151,6000,6100,6150,,933679.6,,,933679.6
01,101262903,Frazier SD,Fayette,10,,6153,6000,6100,6150,,82495.27,,,82495.27
01,101262903,Frazier SD,Fayette,10,,6411,6000,6400,6410,,372110.36,,,372110.36
01,101262903,Frazier SD,Fayette,10,,6420,6000,6400,,,2523.97,,,2523.97
01,101262903,Frazier SD,Fayette,10,,6440,6000,6400,,,2524,,,2524
01,101262903,Frazier SD,Fayette,10,,6500,6000,,,,69926.84,,,
01,101262903,Frazier SD,Fayette,10,,6700,6000,,,,20247,,,
01,101262903,Frazier SD,Fayette,10,,6810,6000,6800,,,751.03,,,
01,101262903,Frazier SD,Fayette,10,,6832,6000,6800,6830,,184410,,,
01,101262903,Frazier SD,Fayette,10,,6941,6000,6900,6940,,10708.88,,,
01,101262903,Frazier SD,Fayette,10,,6991,6000,6900,6990,,957,,,
01,101262903,Frazier SD,Fayette,10,,6999,6000,6900,6990,,100856.71,,,
01,101262903,Frazier SD,Fayette,10,,7111,7000,7100,7110,,7431801.22,,,
01,101262903,Frazier SD,Fayette,10,,7112,7000,7100,7110,,428702.19,,,
01,101262903,Frazier SD,Fayette,10,,7160,7000,7100,,,1188.62,,,
01,101262903,Frazier SD,Fayette,10,,7271,7000,7200,7270,,863733.93,,,
01,101262903,Frazier SD,Fayette,10,,7292,7000,7200,7290,,100000,,,
01,101262903,Frazier SD,Fayette,10,,7311,7000,7300,7310,,898398.9,,,
01,101262903,Frazier SD,Fayette,10,,7312,7000,7300,7310,,8085,,,
01,101262903,Frazier SD,Fayette,10,,7320,7000,7300,,,311657.74,,,
01,101262903,Frazier SD,Fayette,10,,7330,7000,7300,,,18515.56,,,
01,101262903,Frazier SD,Fayette,10,,7340,7000,7300,,,351651.22,,,
01,101262903,Frazier SD,Fayette,10,,7362,7000,7300,7360,,11655,,,
01,101262903,Frazier SD,Fayette,10,,7505,7000,7500,,,198758,,,
01,101262903,Frazier SD,Fayette,10,,7599,7000,7500,,,557.74,,,
01,101262903,Frazier SD,Fayette,10,,7820,7000,7800,,,1836669.87,,,
01,101262903,Frazier SD,Fayette,10,,7910,7000,7900,,,16800,,,
01,101262903,Frazier SD,Fayette,10,,8514,8000,8500,8510,,262860,,,
01,101262903,Frazier SD,Fayette,10,,8515,8000,8500,8510,,36422,,,
01,101262903,Frazier SD,Fayette,10,,8517,8000,8500,8510,,18965,,,
01,101262903,Frazier SD,Fayette,10,,8741,8000,8700,,,11662.01,,,
01,101262903,Frazier SD,Fayette,10,,8743,8000,8700,,,394628.7,,,
01,101262903,Frazier SD,Fayette,10,,8744,8000,8700,,,211079.78,,,
01,101262903,Frazier SD,Fayette,10,,8751,8000,8700,,,490,,,
01,101262903,Frazier SD,Fayette,10,,8752,8000,8700,,,2450.44,,,
01,101262903,Frazier SD,Fayette,10,,8820,8000,8800,,,5120.02,,,
01,101262903,Frazier SD,Fayette,32,30,6500,6000,,,,32914.06,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6111,6000,6100,6110,,18721684.75,,,18721684.75
01,101264003,Laurel Highlands SD,Fayette,10,,6113,6000,6100,6110,,21960.51,,,21960.51
01,101264003,Laurel Highlands SD,Fayette,10,,6114,6000,6100,6110,,17267,,,17267
01,101264003,Laurel Highlands SD,Fayette,10,,6143,6000,6100,6140,,86107.5,,,86107.5
01,101264003,Laurel Highlands SD,Fayette,10,,6146,6000,6100,6140,,20215,,,20215
01,101264003,Laurel Highlands SD,Fayette,10,,6151,6000,6100,6150,,2665244.45,,,2665244.45
01,101264003,Laurel Highlands SD,Fayette,10,,6153,6000,6100,6150,,399360.23,,,399360.23
01,101264003,Laurel Highlands SD,Fayette,10,,6157,6000,6100,6150,,720529.44,,,720529.44
01,101264003,Laurel Highlands SD,Fayette,10,,6411,6000,6400,6410,,1959198.27,,,1959198.27
01,101264003,Laurel Highlands SD,Fayette,10,,6420,6000,6400,,,99,,,99
01,101264003,Laurel Highlands SD,Fayette,10,,6440,6000,6400,,,99,,,99
01,101264003,Laurel Highlands SD,Fayette,10,,6451,6000,6400,6450,,35419.88,,,35419.88
01,101264003,Laurel Highlands SD,Fayette,10,,6500,6000,,,,183994.9,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6700,6000,,,,72098.96,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6829,6000,6800,6820,,172064.17,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6832,6000,6800,6830,,713162,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6910,6000,6900,,,25530.1,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6920,6000,6900,,,64767.78,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6949,6000,6900,6940,,13269.2,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6991,6000,6900,6990,,77320.43,,,
01,101264003,Laurel Highlands SD,Fayette,10,,6999,6000,6900,6990,,55413.72,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7111,7000,7100,7110,,16121011.93,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7112,7000,7100,7110,,1030501.58,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7120,7000,7100,,,710806.41,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7160,7000,7100,,,77882.8,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7271,7000,7200,7270,,2703085.66,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7311,7000,7300,7310,,1246017.52,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7312,7000,7300,7310,,19635,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7320,7000,7300,,,738052.19,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7330,7000,7300,,,49135.57,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7340,7000,7300,,,1280798.06,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7505,7000,7500,,,608349,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7506,7000,7500,,,474994.64,,,
01,101264003,Laurel Highlands SD,Fayette,10,,7820,7000,7800,,,4826183.98,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8514,8000,8500,8510,,1077594.71,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8515,8000,8500,8510,,155420.53,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8517,8000,8500,8510,,77527.78,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8690,8000,8600,,,30826.61,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8743,8000,8700,,,57399.84,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8744,8000,8700,,,3031798.2,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8751,8000,8700,,,129750.21,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8752,8000,8700,,,38767.7,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8754,8000,8700,,,31496,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8755,8000,8700,,,2046.66,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8810,8000,8800,,,512649.27,,,
01,101264003,Laurel Highlands SD,Fayette,10,,8820,8000,8800,,,41889.86,,,
01,101264003,Laurel Highlands SD,Fayette,32,30,6500,6000,,,,1763,,,
01,101264003,Laurel Highlands SD,Fayette,39,30,6500,6000,,,,20396.82,,,
01,101264003,Laurel Highlands SD,Fayette,40,,9120,9000,9100,,,23185000,,,
01,101264003,Laurel Highlands SD,Fayette,40,,9130,9000,9100,,,1735784.3,,,
01,101264003,Laurel Highlands SD,Fayette,40,,9310,9000,9300,,,4502886.53,,,
01,101268003,Uniontown Area SD,Fayette,10,,6111,6000,6100,6110,,13026885.08,,,13026885.08
01,101268003,Uniontown Area SD,Fayette,10,,6113,6000,6100,6110,,17364.19,,,17364.19
01,101268003,Uniontown Area SD,Fayette,10,,6114,6000,6100,6110,,52577.64,,,52577.64
01,101268003,Uniontown Area SD,Fayette,10,,6120,6000,,,,30734.53,,,30734.53
01,101268003,Uniontown Area SD,Fayette,10,,6141,6000,6100,6140,,37660.2,,,37660.2
01,101268003,Uniontown Area SD,Fayette,10,,6143,6000,6100,6140,,72182.73,,,72182.73
01,101268003,Uniontown Area SD,Fayette,10,,6151,6000,6100,6150,,1563531.61,,,1563531.61
01,101268003,Uniontown Area SD,Fayette,10,,6153,6000,6100,6150,,390881.08,,,390881.08
01,101268003,Uniontown Area SD,Fayette,10,,6154,6000,6100,6150,,145248.25,,,145248.25
01,101268003,Uniontown Area SD,Fayette,10,,6157,6000,6100,6150,,510636,,,510636
01,101268003,Uniontown Area SD,Fayette,10,,6411,6000,6400,6410,,1277708.04,,,1277708.04
01,101268003,Uniontown Area SD,Fayette,10,,6420,6000,6400,,,7011.88,,,7011.88
01,101268003,Uniontown Area SD,Fayette,10,,6451,6000,6400,6450,,831745.13,,,831745.13
01,101268003,Uniontown Area SD,Fayette,10,,6500,6000,,,,295072.96,,,
01,101268003,Uniontown Area SD,Fayette,10,,6700,6000,,,,25975,,,
01,101268003,Uniontown Area SD,Fayette,10,,6810,6000,6800,,,2270.85,,,
01,101268003,Uniontown Area SD,Fayette,10,,6821,6000,6800,6820,,155595.75,,,
01,101268003,Uniontown Area SD,Fayette,10,,6832,6000,6800,6830,,550027,,,
01,101268003,Uniontown Area SD,Fayette,10,,6839,6000,6800,6830,,160665.6,,,
01,101268003,Uniontown Area SD,Fayette,10,,6910,6000,6900,,,35314.5,,,
01,101268003,Uniontown Area SD,Fayette,10,,6920,6000,6900,,,15148,,,
01,101268003,Uniontown Area SD,Fayette,10,,6942,6000,6900,6940,,1500,,,
01,101268003,Uniontown Area SD,Fayette,10,,6944,6000,6900,6940,,122988.21,,,
01,101268003,Uniontown Area SD,Fayette,10,,6991,6000,6900,6990,,41926.34,,,
01,101268003,Uniontown Area SD,Fayette,10,,6999,6000,6900,6990,,19831.64,,,
01,101268003,Uniontown Area SD,Fayette,10,,7111,7000,7100,7110,,18178231.16,,,
01,101268003,Uniontown Area SD,Fayette,10,,7112,7000,7100,7110,,726253.26,,,
01,101268003,Uniontown Area SD,Fayette,10,,7120,7000,7100,,,854458.53,,,
01,101268003,Uniontown Area SD,Fayette,10,,7160,7000,7100,,,68484.9,,,
01,101268003,Uniontown Area SD,Fayette,10,,7271,7000,7200,7270,,2485574.34,,,
01,101268003,Uniontown Area SD,Fayette,10,,7292,7000,7200,7290,,457399,,,
01,101268003,Uniontown Area SD,Fayette,10,,7311,7000,7300,7310,,2000704,,,
01,101268003,Uniontown Area SD,Fayette,10,,7312,7000,7300,7310,,48125,,,
01,101268003,Uniontown Area SD,Fayette,10,,7320,7000,7300,,,752236.85,,,
01,101268003,Uniontown Area SD,Fayette,10,,7330,7000,7300,,,61707.79,,,
01,101268003,Uniontown Area SD,Fayette,10,,7340,7000,7300,,,1412810.94,,,
01,101268003,Uniontown Area SD,Fayette,10,,7361,7000,7300,7360,,48940.52,,,
01,101268003,Uniontown Area SD,Fayette,10,,7362,7000,7300,7360,,70700,,,
01,101268003,Uniontown Area SD,Fayette,10,,7369,7000,7300,7360,,24993.4,,,
01,101268003,Uniontown Area SD,Fayette,10,,7505,7000,7500,,,554307,,,
01,101268003,Uniontown Area SD,Fayette,10,,7599,7000,7500,,,3928,,,
01,101268003,Uniontown Area SD,Fayette,10,,7820,7000,7800,,,4261828.62,,,
01,101268003,Uniontown Area SD,Fayette,10,,8514,8000,8500,8510,,1595875.29,,,
01,101268003,Uniontown Area SD,Fayette,10,,8515,8000,8500,8510,,169260.92,,,
01,101268003,Uniontown Area SD,Fayette,10,,8517,8000,8500,8510,,103895.44,,,
01,101268003,Uniontown Area SD,Fayette,10,,8690,8000,8600,,,6491.36,,,
01,101268003,Uniontown Area SD,Fayette,10,,8741,8000,8700,,,6633.2,,,
01,101268003,Uniontown Area SD,Fayette,10,,8743,8000,8700,,,111665.51,,,
01,101268003,Uniontown Area SD,Fayette,10,,8744,8000,8700,,,6425645.01,,,
01,101268003,Uniontown Area SD,Fayette,10,,8751,8000,8700,,,67137.75,,,
01,101268003,Uniontown Area SD,Fayette,10,,8752,8000,8700,,,27012.29,,,
01,101268003,Uniontown Area SD,Fayette,10,,8753,8000,8700,,,65219.02,,,
01,101268003,Uniontown Area SD,Fayette,10,,8754,8000,8700,,,16858,,,
01,101268003,Uniontown Area SD,Fayette,10,,8755,8000,8700,,,5027.49,,,
01,101268003,Uniontown Area SD,Fayette,10,,8810,8000,8800,,,208514,,,
01,101268003,Uniontown Area SD,Fayette,10,,8820,8000,8800,,,39207.51,,,
01,101268003,Uniontown Area SD,Fayette,39,30,6500,6000,,,,12261,,,
01,101268003,Uniontown Area SD,Fayette,40,,9310,9000,9300,,,5140833.1,,,
01,101301303,Carmichaels Area SD,Greene,10,,6111,6000,6100,6110,,3630725.98,,,3630725.98
01,101301303,Carmichaels Area SD,Greene,10,,6113,6000,6100,6110,,4985.02,,,4985.02
